area_sqft,bhk,location,price,price_unit,property_type,scraped_at,title,url
2218,3,Jaipur,2.25,Cr,Apartment,2026-02-19T17:38:01.477779,"3 BHK  2218 Sq-ft  Flat  For SaleVaishali Nagar, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-2218-Sq-ft-Multistorey-Apartment-FOR-Sale-Vaishali-Nagar-in-Jaipur&id=4d423833313935303931
1064,3,Ahmedabad,1.25,Cr,Apartment,2026-02-19T17:38:02.012698,"3 BHK  1936 Sq-ft  Flat  For SaleJagatpur, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-1936-Sq-ft-Multistorey-Apartment-FOR-Sale-Jagatpur-in-Ahmedabad&id=4d423830303430373931
1830,3,Kolkata,1.25,Cr,Apartment,2026-02-19T17:38:03.152031,"3 BHK Flat  For Sale in Shrachi Greenwood Elements,New Town, Kolkata",https://www.magicbricks.com/propertyDetails/3-BHK-1830-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Town-in-Kolkata&id=4d423732373737303733
1300,3,Jaipur,1.50,Cr,Apartment,2026-02-19T17:38:05.268985,"3 BHK  1500 Sq-ft  Flat  For Sale inVaishali Nagar, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Vaishali-Nagar-in-Jaipur&id=4d423739343430393435
1850,3,Ahmedabad,89.3,Lac,Apartment,2026-02-19T17:38:06.159576,"3 BHK  1850 Sq-ft  Flat  For SaleBopal, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-1850-Sq-ft-Multistorey-Apartment-FOR-Sale-Bopal-in-Ahmedabad&id=4d423833313337353733
410,2,Kolkata,48.0,Lac,Apartment,2026-02-19T17:38:06.178998,"490 Sq-ft  2 BHK Flat  For Sale inHatiara, Kolkata",https://www.magicbricks.com/propertyDetails/2-BHK-490-Sq-ft-Multistorey-Apartment-FOR-Sale-Hatiara-in-Kolkata&id=4d423732373431383231
587,2,Jaipur,12.6,Lac,Apartment,2026-02-19T17:38:09.185051,"2 BHK  587 Sq-ft  Flat  For Sale inAjmer Road, Jaipur",https://www.magicbricks.com/propertyDetails/2-BHK-587-Sq-ft-Multistorey-Apartment-FOR-Sale-Ajmer-Road-in-Jaipur&id=4d423832383630323237
2485,3,Ahmedabad,1.36,Cr,Apartment,2026-02-19T17:38:09.713004,"3 BHK Flat For Sale inRajyash RegiusBopal, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-2485-Sq-ft-Multistorey-Apartment-FOR-Sale-Bopal-in-Ahmedabad&id=4d423833333138373131
1700,3,Kolkata,2.30,Cr,Apartment,2026-02-19T17:38:10.684949,"3 BHK Flat For Sale inAmbuja Utpalaa The CondovilleAnandapur, Kolkata",https://www.magicbricks.com/propertyDetails/3-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Sale-Anandapur-in-Kolkata&id=4d423832333131323939
1827,3,Jaipur,1.18,Cr,Villa,2026-02-19T17:38:13.562570,"3 BHK Flat For Sale inMansarovar, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-1827-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-in-Jaipur&id=4d423831323730373939
1760,3,Ahmedabad,79.2,Lac,Apartment,2026-02-19T17:38:14.206418,"3 BHK Flat For Sale inAvirat Silver Brook 2Shilaj, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-1760-Sq-ft-Multistorey-Apartment-FOR-Sale-Shilaj-in-Ahmedabad&id=4d423833333434383235
1992,3,Kolkata,2.10,Cr,Apartment,2026-02-19T17:38:15.233521,"3 BHK  1992 Sq-ft  Flat  For SaleEM Bypass, Kolkata",https://www.magicbricks.com/propertyDetails/3-BHK-1992-Sq-ft-Multistorey-Apartment-FOR-Sale-EM-Bypass-in-Kolkata&id=4d423536373937373733
1743,3,Jaipur,1.25,Cr,Apartment,2026-02-19T17:38:17.425089,"3 BHK  1743 Sq-ft  Flat  For SaleMansarovar, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-1743-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-in-Jaipur&id=4d423831363938393337
445,3,Ahmedabad,62.2,Lac,Apartment,2026-02-19T17:38:18.873334,"3 BHK  204 Sq-yrd  Flat  For SaleZundal, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-204-Sq-yrd-Multistorey-Apartment-FOR-Sale-Zundal-in-Ahmedabad&id=4d423833323235353939
1640,3,Kolkata,1.85,Cr,Apartment,2026-02-19T17:38:19.887269,"3 BHK Flat For Sale inVinayak AquinaAction Area 1, Kolkata",https://www.magicbricks.com/propertyDetails/3-BHK-1640-Sq-ft-Multistorey-Apartment-FOR-Sale-Action-Area-1-in-Kolkata&id=4d423830373831373037
1567,3,Jaipur,70.5,Lac,Apartment,2026-02-19T17:38:21.573153,"3 BHK Flat For Sale inFELECIA by Reliant GroupMansarovar Extension, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-1567-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-Extension-in-Jaipur&id=4d423832313237343939
1585,3,Kolkata,1.68,Cr,Apartment,2026-02-19T17:38:23.539905,"3 BHK  1585 Sq-ft  Flat  For SaleScience City, Kolkata",https://www.magicbricks.com/propertyDetails/3-BHK-1585-Sq-ft-Multistorey-Apartment-FOR-Sale-Science-City-in-Kolkata&id=4d423631343034313337
968,3,Ahmedabad,73.1,Lac,Apartment,2026-02-19T17:38:23.778115,"3 BHK  1827 Sq-ft  Flat  For SaleShela, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-1827-Sq-ft-Multistorey-Apartment-FOR-Sale-Shela-in-Ahmedabad&id=4d423833313834313031
1665,3,Jaipur,1.20,Cr,Apartment,2026-02-19T17:38:24.928731,"3 BHK Flat For Sale inAshiana AmantranAjmer Road, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-1665-Sq-ft-Multistorey-Apartment-FOR-Sale-Ajmer-Road-in-Jaipur&id=4d423831323639383837
2395,3,Ahmedabad,1.34,Cr,Apartment,2026-02-19T17:38:27.007887,"3 BHK Flat For Sale inGoyal Riviera PrestigeMakarba, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-2395-Sq-ft-Multistorey-Apartment-FOR-Sale-Makarba-in-Ahmedabad&id=4d423832363334353031
1020,2,Kolkata,56.1,Lac,Apartment,2026-02-19T17:38:27.979384,"2 BHK Flat For Sale inKrishna KamdhenuKestopur, Kolkata",https://www.magicbricks.com/propertyDetails/2-BHK-1020-Sq-ft-Multistorey-Apartment-FOR-Sale-Kestopur-in-Kolkata&id=4d423832303138373031
926,3,Jaipur,43.6,Lac,Apartment,2026-02-19T17:38:29.313330,"3 BHK Flat For Sale in Vardhman Empire Estate,Ajmer Road, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-926-Sq-ft-Multistorey-Apartment-FOR-Sale-Ajmer-Road-in-Jaipur&id=4d423833313737373837
2160,3,Ahmedabad,92.9,Lac,Apartment,2026-02-19T17:38:31.134054,"3 BHK Flat For Sale inKavisha The PortraitShela, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-2160-Sq-ft-Multistorey-Apartment-FOR-Sale-Shela-in-Ahmedabad&id=4d423737393835343931
1140,3,Kolkata,2.0,Cr,Apartment,2026-02-19T17:38:32.132867,"3 BHK  1750 Sq-ft  Flat  For SaleNew Alipore, Kolkata",https://www.magicbricks.com/propertyDetails/3-BHK-1750-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Alipore-in-Kolkata&id=4d423831323933383631
1300,3,Jaipur,75.9,Lac,Apartment,2026-02-19T17:38:36.425646,"3 BHK Flat For Sale inParth EleganceJagatpura, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Sale-Jagatpura-in-Jaipur&id=4d423833323637363539
1855,3,Ahmedabad,1.18,Cr,Apartment,2026-02-19T17:38:37.242443,"3 BHK Flat For Sale inSun Suryansh SkylineNaranpura, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-1855-Sq-ft-Multistorey-Apartment-FOR-Sale-Naranpura-in-Ahmedabad&id=4d423738393338363939
1830,3,Kolkata,1.35,Cr,Apartment,2026-02-19T17:38:37.364555,"3 BHK Flat For Sale inShrachi Greenwood ElementsRajarhat, Kolkata",https://www.magicbricks.com/propertyDetails/3-BHK-1830-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajarhat-in-Kolkata&id=4d423739323531373031
1608,3,Jaipur,1.10,Cr,Apartment,2026-02-19T17:38:39.542654,"3 BHK  1608 Sq-ft  Flat  For Sale inNirman Nagar, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-1608-Sq-ft-Multistorey-Apartment-FOR-Sale-Nirman-Nagar-in-Jaipur&id=4d423738313535363635
2115,3,Ahmedabad,68.2,Lac,Multistorey Apartment,2026-02-19T17:38:41.174771,"3 BHK Flat For Sale inNana Chiloda, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-2115-Sq-ft-Multistorey-Apartment-FOR-Sale-Nana-Chiloda-in-Ahmedabad&id=4d423832303732353637
712,2,Kolkata,31.0,Lac,Apartment,2026-02-19T17:38:41.550641,"2 BHK Flat For Sale inHiland GreensMaheshtala, Kolkata",https://www.magicbricks.com/propertyDetails/2-BHK-712-Sq-ft-Multistorey-Apartment-FOR-Sale-Maheshtala-in-Kolkata&id=4d423332363532323533
1417,3,Jaipur,72.3,Lac,Apartment,2026-02-19T17:38:44.222921,"3 BHK  1417 Sq-ft  Flat  For SaleVaishali Nagar, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-1417-Sq-ft-Multistorey-Apartment-FOR-Sale-Vaishali-Nagar-in-Jaipur&id=4d423730323530303237
1850,3,Ahmedabad,87.0,Lac,Apartment,2026-02-19T17:38:44.891630,"3 BHK Flat For Sale inSwastik ClairmontSouth Bopal, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-1850-Sq-ft-Multistorey-Apartment-FOR-Sale-South-Bopal-in-Ahmedabad&id=4d423739313030383435
1550,3,Kolkata,2.0,Cr,Apartment,2026-02-19T17:38:45.834240,"3 BHK Flat  For Sale in Orbit Urban Park,New Town, Kolkata",https://www.magicbricks.com/propertyDetails/3-BHK-1550-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Town-in-Kolkata&id=4d423831343734303739
1791,3,Jaipur,86.0,Lac,Apartment,2026-02-19T17:38:47.120288,"3 BHK Flat  For Sale in FS The Coronation,Sanganer Pratap Nagar, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-1791-Sq-ft-Multistorey-Apartment-FOR-Sale-Sanganer-Pratap-Nagar-in-Jaipur&id=4d423831303935373531
960,3,Ahmedabad,85.0,Lac,Apartment,2026-02-19T17:38:48.506640,"3 BHK  1750 Sq-ft  Flat  For SaleShilaj, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-1750-Sq-ft-Multistorey-Apartment-FOR-Sale-Shilaj-in-Ahmedabad&id=4d423731393633313233
712,2,Kolkata,1.20,Cr,Apartment,2026-02-19T17:38:49.557621,"2 BHK  1096 Sq-ft  Flat  For SaleNew Town, Kolkata",https://www.magicbricks.com/propertyDetails/2-BHK-1096-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Town-in-Kolkata&id=4d423833323732313433
768,2,Jaipur,89.0,Lac,Apartment,2026-02-19T17:38:53.227909,"2 BHK Flat  For Sale in Purple Symphonia,Vaishali Nagar, Jaipur",https://www.magicbricks.com/propertyDetails/2-BHK-1037-Sq-ft-Multistorey-Apartment-FOR-Sale-Vaishali-Nagar-in-Jaipur&id=4d423832333931353235
1850,3,Ahmedabad,56.0,Lac,Apartment,2026-02-19T17:38:53.280304,"3 BHK Flat For Sale inSwastik VarmineShela, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-1850-Sq-ft-Multistorey-Apartment-FOR-Sale-Shela-in-Ahmedabad&id=4d423831313939343331
645,2,Kolkata,33.5,Lac,Apartment,2026-02-19T17:38:53.745914,"2 BHK Builder Floor For Sale inJyangra Bottala, Kolkata",https://www.magicbricks.com/propertyDetails/2-BHK-957-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Jyangra-Bottala-in-Kolkata&id=4d423833333631353839
1030,3,Kolkata,60.0,Lac,Apartment,2026-02-19T17:38:58.671770,"3 BHK  1030 Sq-ft  Flat  For SaleRajarhat, Kolkata",https://www.magicbricks.com/propertyDetails/3-BHK-1030-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajarhat-in-Kolkata&id=4d423831323933313031
1200,3,Jaipur,93.9,Lac,Apartment,2026-02-19T17:38:58.856065,"3 BHK  1722 Sq-ft  Flat  For SaleTonk Road, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-1722-Sq-ft-Multistorey-Apartment-FOR-Sale-Tonk-Road-in-Jaipur&id=4d423732333038343933
1500,3,Ahmedabad,1.81,Cr,Apartment,2026-02-19T17:38:59.801411,"3 BHK  2727 Sq-ft  Flat  For SaleScience City, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-2727-Sq-ft-Multistorey-Apartment-FOR-Sale-Science-City-in-Ahmedabad&id=4d423833343637303431
968,3,Ahmedabad,89.1,Lac,Apartment,2026-02-19T17:39:04.057329,"3 BHK  1755 Sq-ft  Flat  For SaleSector 7 South Bopal, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-1755-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-7-South-Bopal-in-Ahmedabad&id=4d423831393839343839
700,2,Kolkata,40.0,Lac,Apartment,2026-02-19T17:39:04.575356,"700 Sq-ft  2 BHK Flat  For Sale inMotilal Gupta Road, Kolkata",https://www.magicbricks.com/propertyDetails/2-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Sale-Motilal-Gupta-Road-in-Kolkata&id=4d423830373639353335
1729,3,Jaipur,2.25,Cr,Apartment,2026-02-19T17:39:05.626253,"3 BHK  3127 Sq-ft  Flat  For SaleVaishali Nagar, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-3127-Sq-ft-Multistorey-Apartment-FOR-Sale-Vaishali-Nagar-in-Jaipur&id=4d423732353334303033
970,3,Ahmedabad,90.0,Lac,Apartment,2026-02-19T17:39:07.704931,"3 BHK  1895 Sq-ft  Flat  For SaleAbhishek Society, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-1895-Sq-ft-Multistorey-Apartment-FOR-Sale-Abhishek-Society-in-Ahmedabad&id=4d423833323733323935
1611,3,Jaipur,92.6,Lac,Apartment,2026-02-19T17:39:09.434311,"3 BHK Flat For Sale inFloresta By Reliant GroupMansarovar Extension, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-1611-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-Extension-in-Jaipur&id=4d423832363131353831
1452,3,Kolkata,3.51,Cr,Apartment,2026-02-19T17:39:10.124229,"3 BHK  2201 Sq-ft  Flat  For SaleAnandapur, Kolkata",https://www.magicbricks.com/propertyDetails/3-BHK-2201-Sq-ft-Multistorey-Apartment-FOR-Sale-Anandapur-in-Kolkata&id=4d423830363834313137
2379,3,Ahmedabad,1.10,Cr,Apartment,2026-02-19T17:39:11.884100,"3 BHK  215 Sq-yrd  Flat  For SaleJagatpur, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-215-Sq-yrd-Multistorey-Apartment-FOR-Sale-Jagatpur-in-Ahmedabad&id=4d423832333439343339
4120,3,Jaipur,5.77,Cr,Apartment,2026-02-19T17:39:14.292467,"3 BHK Flat For Sale inAashish Central ParkC-Scheme, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-4120-Sq-ft-Multistorey-Apartment-FOR-Sale-C-Scheme-in-Jaipur&id=4d423734343031373037
1080,2,Kolkata,95.0,Lac,Apartment,2026-02-19T17:39:14.500864,"2 BHK Flat  For Sale in Sureka Elita Garden Vista,New Town, Kolkata",https://www.magicbricks.com/propertyDetails/2-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Town-in-Kolkata&id=4d423830303032303735
968,3,Ahmedabad,79.2,Lac,Apartment,2026-02-19T17:39:19.709840,"3 BHK  1760 Sq-ft  Flat  For SaleShilaj, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-1760-Sq-ft-Multistorey-Apartment-FOR-Sale-Shilaj-in-Ahmedabad&id=4d423833303536313439
1848,3,Jaipur,75.0,Lac,Apartment,2026-02-19T17:39:20.470241,"3 BHK Builder Floor For Sale inVatika Urban WoodsAjmer Road, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-1848-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Ajmer-Road-in-Jaipur&id=4d423832393933333437
734,3,Kolkata,75.0,Lac,Apartment,2026-02-19T17:39:21.177776,"3 BHK Flat  For Sale in Godrej Seven,Joka, Kolkata",https://www.magicbricks.com/propertyDetails/3-BHK-1052-Sq-ft-Multistorey-Apartment-FOR-Sale-Joka-in-Kolkata&id=4d423831323632333331
1322,2,Jaipur,74.0,Lac,Apartment,2026-02-19T17:39:26.492358,"2 BHK  1322 Sq-ft  Flat  For Sale inJagatpura, Jaipur",https://www.magicbricks.com/propertyDetails/2-BHK-1322-Sq-ft-Multistorey-Apartment-FOR-Sale-Jagatpura-in-Jaipur&id=4d423832363230353937
600,2,Kolkata,22.0,Lac,Apartment,2026-02-19T17:39:26.553580,"730 Sq-ft  2 BHK Flat  For Sale inBanamalipur Barasat, Kolkata",https://www.magicbricks.com/propertyDetails/2-BHK-730-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Kolkata&id=4d423739373937303237
1080,3,Ahmedabad,76.5,Lac,Apartment,2026-02-19T17:39:26.882500,"3 BHK  1800 Sq-ft  Flat  For SaleVaishnodevi Circle, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Sale-Vaishnodevi-Circle-in-Ahmedabad&id=4d423738373235363233
2123,3,Jaipur,1.33,Cr,Apartment,2026-02-19T17:39:30.797749,"3 BHK Flat For Sale inShubhashish MarinaJagatpura, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-2123-Sq-ft-Multistorey-Apartment-FOR-Sale-Jagatpura-in-Jaipur&id=4d423832323330373437
2093,3,Ahmedabad,1.27,Cr,Apartment,2026-02-19T17:39:31.140432,"3 BHK Flat For Sale inArcus AuraYashkamal Society, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-2093-Sq-ft-Multistorey-Apartment-FOR-Sale-Yashkamal-Society-in-Ahmedabad&id=4d423738353931353733
1200,2,Kolkata,2.25,Cr,Apartment,2026-02-19T17:39:35.737565,"2 BHK Flat  For Sale in Jindal House,Alipore Road, Kolkata",https://www.magicbricks.com/propertyDetails/2-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Kolkata&id=4d423831303633313735
1795,3,Ahmedabad,80.0,Lac,Apartment,2026-02-19T17:39:36.195175,"3 BHK Flat For Sale inDR Praharsh BluebellSouth Bopal, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-1795-Sq-ft-Multistorey-Apartment-FOR-Sale-South-Bopal-in-Ahmedabad&id=4d423638383138313137
1656,3,Jaipur,1.24,Cr,Apartment,2026-02-19T17:39:36.717342,"3 BHK  1656 Sq-ft  Flat  For SaleMansarovar Extension, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-1656-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-Extension-in-Jaipur&id=4d423831383232353835
1899,3,Ahmedabad,1.17,Cr,Apartment,2026-02-19T17:39:41.137635,"3 BHK  250 Sq-yrd  Flat  For SaleGota, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-250-Sq-yrd-Multistorey-Apartment-FOR-Sale-Gota-in-Ahmedabad&id=4d423832313836303239
1300,3,Jaipur,45.0,Lac,Villa,2026-02-19T17:39:42.184418,"3 BHK  For Sale in Kedias Umang,Sirsi Road, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-52-Sq-yrd-Villa-FOR-Sale-Sirsi-Road-in-Jaipur&id=4d423832383433393539
2400,3,Kolkata,4.99,Cr,Apartment,2026-02-19T17:39:42.261640,"3 BHK Builder Floor For Sale inLake Range, Kolkata",https://www.magicbricks.com/propertyDetails/3-BHK-3000-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Lake-Range-in-Kolkata&id=4d423830313839363431
2100,3,Jaipur,1.25,Cr,Villa,2026-02-19T17:39:46.005656,"3 BHK  For Sale in Ansal Sushant City 1,Kalwar Road, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-2400-Sq-ft-Villa-FOR-Sale-Kalwar-Road-in-Jaipur&id=4d423833333138393133
980,3,Ahmedabad,95.0,Lac,Apartment,2026-02-19T17:39:47.149450,"3 BHK Flat  For Sale in Sankalp Gwala,Shilaj Ambli, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-1761-Sq-ft-Multistorey-Apartment-FOR-Sale-Shilaj-Ambli-in-Ahmedabad&id=4d423831323634303737
879,2,Jaipur,38.0,Lac,Apartment,2026-02-19T17:39:49.597668,"2 BHK Flat  For Sale in Auric The Century Park,Jaisinghpura, Jaipur",https://www.magicbricks.com/propertyDetails/2-BHK-1055-Sq-ft-Multistorey-Apartment-FOR-Sale-Jaisinghpura-in-Jaipur&id=4d423831343933363537
1120,3,Kolkata,58.0,Lac,Apartment,2026-02-19T17:39:49.637624,"1385 Sq-ft  3 BHK Flat  For Sale inGreen Park Narendrapur, Kolkata",https://www.magicbricks.com/propertyDetails/3-BHK-1385-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Kolkata&id=4d423830393032363233
853,3,Ahmedabad,90.0,Lac,Apartment,2026-02-19T17:39:52.043625,"3 BHK Flat  For Sale in Gamara Hills,Sanand, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-1755-Sq-ft-Multistorey-Apartment-FOR-Sale-Sanand-in-Ahmedabad&id=4d423830363836393235
841,2,Kolkata,39.0,Lac,Apartment,2026-02-19T17:39:52.972964,"2 BHK Flat For Sale inDesh Bandhu Nagar, Kolkata",https://www.magicbricks.com/propertyDetails/2-BHK-841-Sq-ft-Multistorey-Apartment-FOR-Sale-Desh-Bandhu-Nagar-in-Kolkata&id=4d423832323932373139
1200,2,Jaipur,67.0,Lac,Apartment,2026-02-19T17:39:54.469633,"1260 Sq-ft  2 BHK Flat  For Sale inMalviya Nagar, Jaipur",https://www.magicbricks.com/propertyDetails/2-BHK-1260-Sq-ft-Multistorey-Apartment-FOR-Sale-Malviya-Nagar-in-Jaipur&id=4d423832373438373539
774,2,Ahmedabad,75.0,Lac,Apartment,2026-02-19T17:39:56.129677,"2 BHK Flat  For Sale in SHARAN RESIDENCY II,Chandkheda, Ahmedabad",https://www.magicbricks.com/propertyDetails/2-BHK-1161-Sq-ft-Multistorey-Apartment-FOR-Sale-Chandkheda-in-Ahmedabad&id=4d423532373932353337
750,2,Kolkata,68.0,Lac,Apartment,2026-02-19T17:39:56.437055,"2 BHK Flat  For Sale in Symphoni Enclave,Rajarhat, Kolkata",https://www.magicbricks.com/propertyDetails/2-BHK-939-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajarhat-in-Kolkata&id=4d423739393031333235
1725,3,Jaipur,1.50,Cr,Villa,2026-02-19T17:39:58.033870,"3 BHK Villa For Sale inSanjeevni Aero Dream CitySanganer, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-1725-Sq-ft-Villa-FOR-Sale-Sanganer-in-Jaipur&id=4d423833313134313333
1215,2,Ahmedabad,57.0,Lac,Apartment,2026-02-19T17:39:59.123529,"2 BHK Flat For Sale inPushkar GreenIsanpur, Ahmedabad",https://www.magicbricks.com/propertyDetails/2-BHK-1215-Sq-ft-Multistorey-Apartment-FOR-Sale-Isanpur-in-Ahmedabad&id=4d423833323036333039
1119,3,Kolkata,60.0,Lac,Apartment,2026-02-19T17:40:00.034623,"3 BHK Flat For Sale inShriram Grand OneUttarpara, Kolkata",https://www.magicbricks.com/propertyDetails/3-BHK-1119-Sq-ft-Multistorey-Apartment-FOR-Sale-Uttarpara-in-Kolkata&id=4d423739393232373435
840,2,Jaipur,37.0,Lac,Apartment,2026-02-19T17:40:02.593504,"2 BHK Flat  For Sale in Elegant Param,Gandhi Path, Jaipur",https://www.magicbricks.com/propertyDetails/2-BHK-840-Sq-ft-Multistorey-Apartment-FOR-Sale-Gandhi-Path-in-Jaipur&id=4d423832313135353933
1425,3,Kolkata,1.25,Cr,Apartment,2026-02-19T17:40:03.123556,3 BHK Flat For Sale inKolkata,https://www.magicbricks.com/propertyDetails/3-BHK-1425-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Kolkata&id=4d423832323232383939
541,2,Ahmedabad,75.0,Lac,Apartment,2026-02-19T17:40:03.325649,"774 Sq-ft  2 BHK Flat  For Sale inGota, Ahmedabad",https://www.magicbricks.com/propertyDetails/2-BHK-774-Sq-ft-Multistorey-Apartment-FOR-Sale-Gota-in-Ahmedabad&id=4d423739393338393133
1215,3,Jaipur,99.0,Lac,Apartment,2026-02-19T17:40:05.397065,"3 BHK Flat  For Sale in Farcon Avenue,Kalwar Road, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-1761-Sq-ft-Multistorey-Apartment-FOR-Sale-Kalwar-Road-in-Jaipur&id=4d423833343330333237
968,3,Ahmedabad,1.07,Cr,Apartment,2026-02-19T17:40:07.188357,"3 BHK  1760 Sq-ft  Flat  For SaleShilaj, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-1760-Sq-ft-Multistorey-Apartment-FOR-Sale-Shilaj-in-Ahmedabad&id=4d423831323736373631
750,2,Kolkata,33.8,Lac,Apartment,2026-02-19T17:40:08.462380,"2 BHK Builder Floor For Sale inGaria, Kolkata",https://www.magicbricks.com/propertyDetails/2-BHK-750-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Garia-in-Kolkata&id=4d423830323134303135
800,2,Jaipur,41.5,Lac,Apartment,2026-02-19T17:40:10.139230,"2 BHK Builder Floor For Sale in GS Residency I,Ajmer Road, Jaipur",https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Ajmer-Road-in-Jaipur&id=4d423733333530323533
1300,3,Kolkata,65.0,Lac,Apartment,2026-02-19T17:40:11.891700,"3 BHK Owner Residential House  For SaleMuchipara, Kolkata",https://www.magicbricks.com/propertyDetails/3-BHK-1300-Sq-ft-Residential-House-FOR-Sale-Muchipara-in-Kolkata&id=4d423833343334393335
1438,3,Ahmedabad,1.25,Cr,Apartment,2026-02-19T17:40:13.020327,"3 BHK  2398 Sq-ft  Flat  For SaleMakarba, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-2398-Sq-ft-Multistorey-Apartment-FOR-Sale-Makarba-in-Ahmedabad&id=4d423833343131363637
1850,3,Jaipur,2.0,Cr,Apartment,2026-02-19T17:40:13.995261,"3 BHK Flat  For Sale in Unnati Residency,Vidyadhar Nagar, Jaipur",https://www.magicbricks.com/propertyDetails/3-BHK-1850-Sq-ft-Multistorey-Apartment-FOR-Sale-Vidyadhar-Nagar-in-Jaipur&id=4d423833313631343031
1499,3,Ahmedabad,1.81,Cr,Apartment,2026-02-19T17:40:17.302013,"3 BHK  2727 Sq-ft  Flat  For SaleScience City, Ahmedabad",https://www.magicbricks.com/propertyDetails/3-BHK-2727-Sq-ft-Multistorey-Apartment-FOR-Sale-Science-City-in-Ahmedabad&id=4d423731313330343533
